EVTDESCCEL.107;This has been a exhausting war but at last the Celtic Insular belivers came on top and has won this major war against the Holy See. This perhaps will leave a permanent scar on the Catholic world. Especially since now the Papacy had to flee from their palace and find residence in another realm...;;;;;;;;;;;;;x
EVTOPTCEL.012;Peace at last!;;;;;;;;;;;;;x

EVTNAMECEL.108;The Papal Victory;;;;;;;;;;;;;x
EVTDESCCEL.108;This has been a exhausting war but it seems that the Insular Celtic Empire has lost against the Holy See and the Catholic World. This will forever weaken the Insular faith and withdraws from Catholic and Papal affairs;;;;;;;;;;;;;x
EVTOPTCEL.013;Good Grief..;;;;;;;;;;;;;x

join_war_to_despose_pope_CEL;You will side with the §YCeltic Empire§! against the §YPapacy§! and the §YCatholic faith§!;;;;;;;;;;;;;x
join_war_to_defend_pope_CEL;You will side with the §YHoly See§! against the §YCeltic Empire§! and against §YInsular faith§!;;;;;;;;;;;;;x
join_neither_side_CEL;You will taken neither side and stay out of the war;;;;;;;;;;;;;x

celtic_ultimatum_pope;Send Celtic Ultimatum to the Papacy;;;;;;;;;;;;;x
celtic_ultimatum_pope_desc;After our Reconquest of Gaul we finally arived at the land of the Holy See. It is time to make the Papacy pay for igoring the Celtics for many decades, we shall send an Diplomat towards Rome to issue our Ultimatum.;;;;;;;;;;;;;x
conflict_celtic_pope;We will send an diplomat towards the §YPapacy§! to issue our demands towards the Pope;;;;;;;;;;;;;x

CB_NAME_DEPOSE_POPE_CELTIC;Insular War on the Holy See;;;;;;;;;;;;;x
WAR_NAME_DEPOSE_POPE_CELTIC;Insular War on the Holy See;;;;;;;;;;;;;x

war_celtic_papacy;The Celtic Empire will start a Great War against the Holy See, Indepedent Rulers will get the option to join your cause or against you;;;;;;;;;;;;;x
celtic_hero;Usurper of the Holy See;;;;;;;;;;;;;x
celtic_hero_desc;This Character has won the great Holy Civil War against the Holy See and has usurped the Papacy from its throne in Rome to install the Insular Church instead;;;;;;;;;;;;;x



form_north_sea_empire;Establish the North Sea Empire;;;;;;;;;;;;;x
form_north_sea_empire_desc;It is finally time to unite our people with the people of England and proclaim the North Sea Empire;;;;;;;;;;;;;x
form_varingian_empire;Establish the Varingian Empire;;;;;;;;;;;;;x
form_varingian_empire_desc;Finally, we have reconnected with our ancestors that migrated to the Russian land. Now we will form the Varingian in honor of our grandfathers in Russia;;;;;;;;;;;;;x

EVTNAMECEL.109;The North Sea Empire;;;;;;;;;;;;;x
EVTDESCCEL.109;Many vikings have dreamed on exploring the world and what is beyond it. With this ambition, the Vikings from the North have finally conquered England and therefore united their tribes under one banner and proclaimed the North Sea Empire, this could be bad for any cilivized monarch that wants to prosper as these savage raiders will show no mercy.;;;;;;;;;;;;;x
EVTOPTCEL.014;Concerning..;;;;;;;;;;;;;x

EVTNAMECEL.110;The Varangian Empire;;;;;;;;;;;;;x
EVTDESCCEL.110;News has spread that the vikings of the north have finaly united their tribes with the tribes of their ancestors that has colonized the Rus. Proclaiming the Empire of the Varingians. This is concerning news as they can now reach Persia with their raiders and has easier access to the Mediterranean.;;;;;;;;;;;;;x
EVTOPTCEL.015;This is a problem..;;;;;;;;;;;;;x

EVTNAMECEL.111;Norse Ambitions on France;;;;;;;;;;;;;x
EVTDESCCEL.111;It seems like after the conquest of England, the Norse claims that France also belongs to the North Sea Empire in which they have perhaps plans on invading the French lands. Who knows if they will or will not invade France with the gathered forces they have gotten. Time will only tell when they are going to press the claim;;;;;;;;;;;;;x
EVTOPTCEL.016;Good Grief..;;;;;;;;;;;;;x

EVTNAMECEL.112;The Invasion on the Byzantines;;;;;;;;;;;;;x
EVTDESCCEL.112;It is finally time to prepare for the Great War against the Byzantines. After many struggles, we can finally undo what our ancestors have done. Shall we go on with the plan?;;;;;;;;;;;;;x
EVTOPTCEL.017;Death to the Byzantines!;;;;;;;;;;;;;x
EVTOPTCEL.018;Maybe we should develop our lands isntead..;;;;;;;;;;;;;x

EVTNAMECEL.113;The Dissolution of the Byzantines;;;;;;;;;;;;;x
EVTDESCCEL.113;Shocking news has arrived. The Varingian Empire has destroyed the Byzantine Empire after a devistating defeat on the Byzantines. The Varingians were able to march up to Constantinople and disolved a decendent of the Roman Empire. At last, it seems the Roman Eagle has finally fallen for good...;;;;;;;;;;;;;x
EVTOPTCEL.019;No more Romans!;;;;;;;;;;;;;x

EVTNAMECEL.114;The Spoils of War;;;;;;;;;;;;;x
EVTDESCCEL.114;My Liege, this war has been a glorious one. Defeating one of the decendants of the Roman Empire. Everyone in Europe talks off us and as shocked of this news. At last, we have brought you the spoils of war after we have pillaged the City of the World's Desire. We would like to present you these spoils as a sign of respect to you.;;;;;;;;;;;;;x
EVTOPTCEL.020;I thank you my subject;;;;;;;;;;;;;x

EVTNAMECEL.115;The Varangians Retreat;;;;;;;;;;;;;x
EVTDESCCEL.115;Word has spread that the Varingian Empire, despite their numeric advantages have lost against the Byzantine Empire. It seems that the Byzantines are not to be messed with, despite their many teretorial losses. It seems that the Varingians are now retreating back to Russia with humiliation;;;;;;;;;;;;;x
EVTOPTCEL.021;Barbarians as always..;;;;;;;;;;;;;x

invade_france_north_sea;Prepare the Invasion on France;;;;;;;;;;;;;x
invade_france_north_sea_desc;The French always were a rival to us and always needed to be dealt with. Now that we have grown strong and might with the North Sea Empire. Perhaps it is time to take a vist to Paris and burn the French Kingom to the ground!;;;;;;;;;;;;;x
varingian_invasion_byz;Prepare the Invasion to destroy Byzantium;;;;;;;;;;;;;x
varingian_invasion_byz_desc;Many of us are currently serving the Byzantines, however this should and will not be tollerated anymore. It is time to take revenge on the Byzantines for this humulliation and for the mistake that our ancesors have brought. We shall burn the Empire of the Romans to the ground and destory all of its glory!;;;;;;;;;;;;;x
varingian_byz;The Varingian Empire will prepare and start an invasion to Destroy the Title of the Byzantine Empire;;;;;;;;;;;;;x

CB_NAME_VARINGIAN_WAR_DISOLVE_BYZ;Varingian War of Byzantine Dissolution;;;;;;;;;;;;;x
WAR_NAME_VARINGIAN_WAR_DISOLVE_BYZ;Varingian War of Byzantine Dissolution;;;;;;;;;;;;;x

reward_against_byz_varingian;You will be rewarded with the many treasures and riches that your soldiers have looted from the §YByzantine Empire§! including the §YImperial Diadem§!;;;;;;;;;;;;;x
reward_varingian;Spoils of War from the Byzantines;;;;;;;;;;;;;x
reward_varingian_desc;These are the spoils of war that your soldiers have brought you from the great war against the §YByzantine Empire§!;;;;;;;;;;;;;x

spawn_units_varingian_war;You will recieve §YEvent Spawned Units§! that your Marshal has gathered for the Invasion aginst the §YByzantine Empire§!;;;;;;;;;;;;;x
varingian_boon;Varingian Prosperity Efforts;;;;;;;;;;;;;x
varingian_boon_desc;Instead of Invading the Byzantines, the Varingian Empire have instead chosen to build up the land they have recently conquered and to make their home a land of prosperity for the future generations to come;;;;;;;;;;;;;x
invasion_france_north_sea;An Army will be gathered for the possible Invasion on France by using the claim that are granted to you;;;;;;;;;;;;;x

varingian_empire_blood;Blood of the Varingians;;;;;;;;;;;;;x
varingian_empire_blood_desc;The holder of this blood has many cultures in him, from the Nordic Russians to the Nordic Swedish. Despite their cultural differences, they stand united yet again. Having a lust of vengance against the Byzantine Greeks in the South;;;;;;;;;;;;;x
north_sea_empire_blood;Blood of the Nordic Union;;;;;;;;;;;;;x
north_sea_empire_blood_desc;The holder of this blood has united most of the Germanics under one banner, it does not matter if you are English or Danish. It is all about Unity under the North Sea Empire;;;;;;;;;;;;;x

recently_set_colony;Recently Established Colony;;;;;;;;;;;;;x
recently_set_colony_desc;This character recently established a Nordic Colony. It takes alot of time and effort to Establish a Nordic Colony and so we need time to reestablish a new one;;;;;;;;;;;;;x
create_norse_colony;Establish a Nordic Colony;;;;;;;;;;;;;x
create_norse_colony_desc;It seems that the land we just conquered are in need of more direct Administration, perhaps if we establish a Nordic Colony here by assigning a vassal to this land and releasing it out of our domain, that the land here will be built up and repaired faster.;;;;;;;;;;;;;x
annex_norse_colony;Integrate the Nordic Colony;;;;;;;;;;;;;x
annex_norse_colony_desc;It seems that the Colony has been setting up the land here properly gettin rid of any Administrative issues, perhaps it is time to reintegrate our colony back to our empire for more direct control;;;;;;;;;;;;;x
conflict_north_sea_rome;You will prepare for a invasion on the Holy Roman Empire to Disolve the Empire;;;;;;;;;;;;;x
spawn_units_north_sea_war;An Army will be gathered when the Invasion on the Holy Roman Empire starts;;;;;;;;;;;;;x

RETTYPE_CUL_CELTIC;Celtic Elite Warriors;;;;;;;;;;;;;x

info_about_colonies;The §YNorth Sea Empire§! may establish §YNordic Colonies§! by interacting with a vassal §Y( on their portrait )§! controling some lands in the §YNorth Sea Empire§!. §GThis is especially reccomended to provinces that have the §RRecently Conquered,§! §RNew Administration§! §Gor any other §Rdebuff§! that is currently in that province.§!;;;;;;;;;;;;;x
TRIBUTARY_NORSE_COLONY_NAME;Nordic Colony;;;;;;;;;;;;;x
TRIBUTARY_NORSE_COLONY_PLURAL;Nordic Colony;;;;;;;;;;;;;x
SUZERAIN_NORSE_COLONY_NAME;Overlord;;;;;;;;;;;;;x
TRIBUTARY_NORSE_COLONY_TRIBUTE;Colonial Viceroy;;;;;;;;;;;;;x

dismantle_hre_north_sea;Dismantle the Holy Roman Empire;;;;;;;;;;;;;x
dismantle_hre_north_sea_desc;It is time to make an end for the Holy Roman Dominance on Europe. We have to take this title away from them by destroying the Holy Roman Empire. This way we will be the one and only dominant force in Europe and nothing will then stop us!;;;;;;;;;;;;;x

EVTNAMECEL.117;Nordic Invasion on the Holy Roman Empire;;;;;;;;;;;;;x
EVTDESCCEL.117;We have come far and expanded wide into Europe, however one problem remains. It is the Holy Roman Empire, right now they are our rival on European Dominance and we have to act on this potential threat. Perhaps it is wise to strike now and strike hard to make the Holy Roman Empire dissolve their title. However we could also focus our efforts at home and instead build up the lands we have conquered. What is wise?;;;;;;;;;;;;;x
EVTOPTCEL.019;Death to the Holy Roman Empire!;;;;;;;;;;;;;x
EVTOPTCEL.020;Perhaps building up is the right choice..;;;;;;;;;;;;;x
north_sea_boon;Noridc Prosperity Efforts;;;;;;;;;;;;;x
north_sea_boon_desc;It seems that the North Sea Empire has abandoned their efforts to Invade the Holy Roman Empire and choose to instead develop their own lands;;;;;;;;;;;;;x

EVTNAMECEL.118;Holy Roman Reinformcements;;;;;;;;;;;;;x
EVTDESCCEL.118;Your Imperialness, news has arrived from our garrisons that the North Sea Empire has started an invasion on us. This is grim news, this has made your Marshal gather units to the capital and are ready to serve you!;;;;;;;;;;;;;x
EVTOPTCEL.021;Reinforcements have arrived!;;;;;;;;;;;;;x

EVTNAMECEL.119;Nordic Victory on the Holy Roman Empire;;;;;;;;;;;;;x
EVTDESCCEL.119;It seems that the North Sea Empire has won against the Holy Roman Empire, they have taken the title and disolved it. Disolving the Holy Roman Empire as a whole, no more will their be a German Powerhouse in Europe. It seems that the only strong force left is the North Sea Empire;;;;;;;;;;;;;x
EVTOPTCEL.022;This is bad..;;;;;;;;;;;;;x

EVTNAMECEL.120;Holy Roman Victory on the North Sea Empire;;;;;;;;;;;;;x
EVTDESCCEL.120;At last, it seems like the North Sea Empire could not made a desisive victory against the Holy Roman Empire. Therefore they have retreated back to their lands making sure that they will never do such thing again;;;;;;;;;;;;;x
EVTOPTCEL.023;Peace at last..;;;;;;;;;;;;;x

EVTNAMECEL.121;Our Victory on the Holy Roman Empire
EVTDESCCEL.121;We have done it. The Holy Roman Empire is no longer, this was a costly and exhausting war but the payoff is wonderfull as now there is no longer a threat for us in Europe. We now dominate Europe and its seas;;;;;;;;;;;;;x
EVTOPTCEL.024;May we prosper!;;;;;;;;;;;;;x

CB_NAME_NORTH_SEA_WAR_DISOLVE_HRE;Noridc War of Holy Roman Dissolution;;;;;;;;;;;;;x
WAR_NAME_NORTH_SEA_WAR_DISOLVE_HRE;Noridc War of Holy Roman Dissolution;;;;;;;;;;;;;x
