ib_government_monastery_4_desc;This statue is being used for worship and to care for the blessed animals;;;;;;;;;x

wonder_taj_mahal;Taj Mahal;;;;;;;;;x
wonder_taj_mahal_desc;The Taj Mahal is an ivory-white marble mausoleum on the right bank of the river Yamuna in Agra, Uttar Pradesh, India. It was commissioned in 1631 by the fifth Mughal emperor, Shah Jahan to house the tomb of his beloved wife;;;;;;;;;x

wonder_hampi;Ruins of Hampi;;;;;;;;;x
wonder_hampi_desc;Hampi was the capital of the Vijayanagara Empire from 1336 to 1565, when it was abandoned. It was a fortified city;;;;;;;;;x

wonder_konark_sun_temple;Konark Sun Temple;;;;;;;;;x
wonder_konark_sun_temple_desc; The Konark Sun Temple is a Hindu temple that was made to the decication to the Sun God Surya;;;;;;;;;x

wonder_mahabodhi_temple;Mahabodhi Temple;;;;;;;;;x
wonder_mahabodhi_temple_desc;Mahabodhi Temple is Buddhist temple that is also revered as the Great Awakening Temple, this is because it is said that Buddha himself gained enlightenment in this temple;;;;;;;;;x

wonder_ajanta_ellora_caves;Ajanta & Ellora Caves;;;;;;;;;x
wonder_ajanta_ellora_caves_desc;Both Ajanta & Ellora Caves were generally used for Buddhists, Hindus and Jain belivers to create structures,statues and to pray inside these very caves;;;;;;;;;x

wonder_charminar;Charminar;;;;;;;;;x
wonder_charminar_desc;Charminar is a unique kind of mosque used by the Shia muslims that was made by the Qutb Shahi dynasty for the formation of a new city named Hyderabad.;;;;;;;;;x

wonder_mattancherry_palace;Mattancherry Palace;;;;;;;;;x
wonder_mattancherry_palace_desc;The Mattancherry Palace was build by the Portuguese after they had sacked a Temple and wanted to repay something back to King Cochin;;;;;;;;;x

wonder_chruches_goa;Churches and Convents of Goa;;;;;;;;;x
wonder_chruches_goa_desc;The Churches and Convents of Goa is a church that was being used by the Portuguese after they declared Goa to be the capital of Portuguese India;;;;;;;;;x

wonder_kalighat_kali_temple;Kalighat Kali Temple;;;;;;;;;x
wonder_kalighat_kali_temple_desc;The Kalighat Kali Temple is a Hindu temple that was built to dedicate their prayers to the Hindu goddess Kali;;;;;;;;;x
