#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;;;;;;;;;;;;;;;;0
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
#GREEK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0

county_of_sogdian;Shahrestan-e;;;;;;;;;;;;;x

duchy_sogdian;Velayat;;;;;;;;;;;;;x
duchy_of_sogdian;Velayat-e;;;;;;;;;;;;;x

kingdom_sogdian;Shahanshahi;;;;;;;;;;;;;x
kingdom_of_sogdian;Shahanshahi-ye;;;;;;;;;;;;;x

empire_sogdian;Saltanat;;;;;;;;;;;;;x
empire_of_sogdian;Saltanat-e;;;;;;;;;;;;;x



empire_frankish;Empire;;;;;;;;;;;;;x
empire_of_frankish;Empire de;;;;;;;;;;;;;x


county_kurdish;Kontiye;;;;;;;;;;;;;x
county_of_kurdish;Kontiye;;;;;;;;;;;;;x

duchy_kurdish;Dukatiya;;;;;;;;;;;;;x
duchy_of_kurdish;Dukatiya;;;;;;;;;;;;;x

kingdom_kurdish;Komeleya;;;;;;;;;;;;;x
kingdom_of_kurdish;Komeleya;;;;;;;;;;;;;x

empire_kurdish;Imparatoriya;;;;;;;;;;;;;x
empire_of_kurdish;Imparatoriya;;;;;;;;;;;;;x


county_bulgarian;Okrug;;;;;;;;;;;;;x
county_of_bulgarian;Okrug na;;;;;;;;;;;;;x

duchy_bulgarian;Khertsogstvo;;;;;;;;;;;;;x
duchy_of_bulgarian;Khertsogstvo na;;;;;;;;;;;;;x

kingdom_bulgarian;Kralstvo;;;;;;;;;;;;;x
kingdom_of_bulgarian;Kralstvo na;;;;;;;;;;;;;x

empire_bulgarian;Imperiya;;;;;;;;;;;;;x
empire_of_bulgarian;Imperiya na;;;;;;;;;;;;;x


county_scottish;Siorramachd;;;;;;;;;;;;;x
county_of_scottish;Siorramachd na;;;;;;;;;;;;;x

duchy_scottish;Diucachd;;;;;;;;;;;;;x
duchy_of_scottish;Diucachd;;;;;;;;;;;;;x

kingdom_scottish;Rioghachd;;;;;;;;;;;;;x
kingdom_of_scottish;Rioghachd na;;;;;;;;;;;;;x

empire_scottish;Impireachd;;;;;;;;;;;;;x
empire_of_scottish;Impireachd na;;;;;;;;;;;;;x


county_pictish;Siorramachd;;;;;;;;;;;;;x
county_of_pictish;Siorramachd na;;;;;;;;;;;;;x

duchy_pictish;Diucachd;;;;;;;;;;;;;x
duchy_of_pictish;Diucachd;;;;;;;;;;;;;x

kingdom_pictish;Rioghachd;;;;;;;;;;;;;x
kingdom_of_pictish;Rioghachd na;;;;;;;;;;;;;x

empire_pictish;Impireachd;;;;;;;;;;;;;x
empire_of_pictish;Impireachd na;;;;;;;;;;;;;x


county_russian;Grafstvo;;;;;;;;;;;;;x
county_of_russian;Grafstvo;;;;;;;;;;;;;x

duchy_russian;Gertsogstvo;;;;;;;;;;;;;x
duchy_of_russian;Gertsogstvo;;;;;;;;;;;;;x

kingdom_russian;Korolevstvo;;;;;;;;;;;;;x
kingdom_of_russian;Korolevstvo;;;;;;;;;;;;;x

empire_russian;Imperiya;;;;;;;;;;;;;x
empire_of_russian;Imperiya;;;;;;;;;;;;;x

county_irish;Contae;;;;;;;;;;;;;x
county_of_irish;Contae na;;;;;;;;;;;;;x

duchy_irish;Diucacht;;;;;;;;;;;;;x
duchy_of_irish;Diucacht;;;;;;;;;;;;;x

kingdom_irish;Riocht;;;;;;;;;;;;;x
kingdom_of_irish;Riocht na;;;;;;;;;;;;;x

empire_irish;Impireacht;;;;;;;;;;;;;x
empire_of_irish;Impireacht na;;;;;;;;;;;;;x


county_croatian;Racunati;;;;;;;;;;;;;x
county_of_croatian;Racunati od;;;;;;;;;;;;;x

duchy_croatian;Vojvodstvo;;;;;;;;;;;;;x
duchy_of_croatian;Vojvodstvo od;;;;;;;;;;;;;x

kingdom_croatian;Kraljevstvo;;;;;;;;;;;;;x
kingdom_of_croatian;Kraljevina od;;;;;;;;;;;;;x

empire_croatian;Carstvo;;;;;;;;;;;;;x
empire_of_croatian;Carstvo od;;;;;;;;;;;;;x



county_serbian;Racunati;;;;;;;;;;;;;x
county_of_serbian;Racunati od;;;;;;;;;;;;;x

duchy_serbian;Vojvodstvov;;;;;;;;;;;;;x
duchy_of_serbian;Vojvodstvov od;;;;;;;;;;;;;x

kingdom_serbian;Kraljevstvo;;;;;;;;;;;;;x
kingdom_of_serbian;Kraljevina od;;;;;;;;;;;;;x

empire_serbian;Carstvo;;;;;;;;;;;;;x
empire_of_serbian;Carstvo od;;;;;;;;;;;;;x



county_georgian;Kveqnis;;;;;;;;;;;;;x
county_of_georgian;Kveqnis;;;;;;;;;;;;;x

duchy_georgian;Sahertsogo;;;;;;;;;;;;;x
duchy_of_georgian;Sahertsogo;;;;;;;;;;;;;x

empire_georgian;Imperia;;;;;;;;;;;;;x
empire_of_georgian;Imperia;;;;;;;;;;;;;x



county_bohemian;Hrabstvi;;;;;;;;;;;;;x
county_of_bohemian;Hrabstvi z;;;;;;;;;;;;;x

duchy_bohemian;Vevodstvi;;;;;;;;;;;;;x
duchy_of_bohemian;Vevodstvi z;;;;;;;;;;;;;x

kingdom_bohemian;Kralovstvi;;;;;;;;;;;;;x
kingdom_of_bohemian;Kralovstvi z;;;;;;;;;;;;;x

empire_bohemian;Rise;;;;;;;;;;;;;x
empire_of_bohemian;Rise z;;;;;;;;;;;;;x

county_polish;Hrabstwo;;;;;;;;;;;;;x
county_of_polish;Hrabstwo;;;;;;;;;;;;;x

duchy_polish;Ksiestwo;;;;;;;;;;;;;x
duchy_of_polish;Ksiestwo;;;;;;;;;;;;;x

kingdom_polish;Krolestwo;;;;;;;;;;;;;x
kingdom_of_polish;Krolestwo;;;;;;;;;;;;;x

empire_polish;Imperium;;;;;;;;;;;;;x
empire_of_polish;Imperium;;;;;;;;;;;;;x

county_lithuanian;Grafyste;;;;;;;;;;;;;x
county_of_lithuanian;Grafyste;;;;;;;;;;;;;x

duchy_lithuanian;Kunigaikstyste;;;;;;;;;;;;;x
duchy_of_lithuanian;Kunigaikstyste;;;;;;;;;;;;;x

kingdom_lithuanian;Karalyste;;;;;;;;;;;;;x
kingdom_of_lithuanian;Karalyste;;;;;;;;;;;;;x

empire_lithuanian;Imperija;;;;;;;;;;;;;x
empire_of_lithuanian;Imperija;;;;;;;;;;;;;x

empire_greek;Aftokratoria;;;;;;;;;;;;;x
empire_of_greek;Aftokratoría tou;;;;;;;;;;;;;x


county_han;Xian;;;;;;;;;;;;;x
county_of_han;Xian;;;;;;;;;;;;;x

duchy_han;Gongguo;;;;;;;;;;;;;x
duchy_of_han;Gongguo;;;;;;;;;;;;;x

kingdom_han;Guowangguo;;;;;;;;;;;;;x
kingdom_of_han;Guowangguo;;;;;;;;;;;;;x

empire_han;Diguo;;;;;;;;;;;;;x
empire_of_han;Diguo;;;;;;;;;;;;;x

county_swedish;Grevskap;;;;;;;;;;;;;x
county_of_swedish;Grevskap;;;;;;;;;;;;;x

duchy_swedish;Hertigdome;;;;;;;;;;;;;x
duchy_of_swedish;Hertigdome;;;;;;;;;;;;;x

kingdom_swedish;Kungarike;;;;;;;;;;;;;x
kingdom_of_swedish;Kungarike;;;;;;;;;;;;;x

empire_swedish;Rike;;;;;;;;;;;;;x
empire_of_swedish;Rike;;;;;;;;;;;;;x


county_norse;Grefdariki;;;;;;;;;;;;;x
county_of_norse;Grefdariki;;;;;;;;;;;;;x

duchy_norse;Hertugadomr;;;;;;;;;;;;;x
duchy_of_norse;Hertugadomr;;;;;;;;;;;;;x

kingdom_norse;Konungsriki;;;;;;;;;;;;;x
kingdom_of_norse;Konungsriki;;;;;;;;;;;;;x

empire_norse;Riki;;;;;;;;;;;;;x
empire_of_norse;Riki;;;;;;;;;;;;;x

county_danish;Grevskab;;;;;;;;;;;;;x
county_of_danish;Grevskab;;;;;;;;;;;;;x

duchy_danish;Hertugdomme;;;;;;;;;;;;;x
duchy_of_danish;Hertugdomme;;;;;;;;;;;;;x

kingdom_danish;Kongerige;;;;;;;;;;;;;x
kingdom_of_danish;Kongerige;;;;;;;;;;;;;x

empire_danish;Rige;;;;;;;;;;;;;x
empire_of_danish;Rige;;;;;;;;;;;;;x

county_mongol;Grafii Uls;;;;;;;;;;;;;x
county_of_mongol;Grafii Uls;;;;;;;;;;;;;x

duchy_mongol;Vanii Uls;;;;;;;;;;;;;x
duchy_of_mongol;Vanii Uls;;;;;;;;;;;;;x

kingdom_mongol;Khaan Uls;;;;;;;;;;;;;x
kingdom_of_mongol;Khaan Uls;;;;;;;;;;;;;x

empire_mongol;Guren;;;;;;;;;;;;;x
empire_of_mongol;Eznet Guren;;;;;;;;;;;;;x

nomadic_kingdom_mongol;Khaan Uls;;;;;;;;;;;;;x
nomadic_kingdom_of_mongol;Khaan Uls;;;;;;;;;;;;;x

nomadic_empire_mongol;Guren;;;;;;;;;;;;;x
nomadic_empire_of_mongol;Eznet Guren;;;;;;;;;;;;;x


county_bolghar;Graffiti;;;;;;;;;;;;;x
county_of_bolghar;Shahlyk;;;;;;;;;;;;;x

duchy_bolghar;Beglik;;;;;;;;;;;;;x
duchy_of_bolghar;Beglik;;;;;;;;;;;;;x

kingdom_bolghar;Khanlyk;;;;;;;;;;;;;x
kingdom_of_bolghar;Khanlyk;;;;;;;;;;;;;x

empire_bolghar;Khanat;;;;;;;;;;;;;x
empire_of_bolghar;Khanat;;;;;;;;;;;;;x

nomadic_kingdom_bolghar;Khanlyk;;;;;;;;;;;;;x
nomadic_kingdom_of_bolghar;Khanlyk;;;;;;;;;;;;;x

nomadic_empire_bolghar;Khanat;;;;;;;;;;;;;x
nomadic_empire_of_bolghar;Khanat;;;;;;;;;;;;;x

county_avar;Shahlik;;;;;;;;;;;;;x
county_of_avar;Shahlik;;;;;;;;;;;;;x

duchy_avar;Beglik;;;;;;;;;;;;;x
duchy_of_avar;Beglik;;;;;;;;;;;;;x

kingdom_avar;Khanat;;;;;;;;;;;;;x
kingdom_of_avar;Khanat;;;;;;;;;;;;;x

empire_avar;Khaganat;;;;;;;;;;;;;x
empire_of_avar;Khaganat;;;;;;;;;;;;;x

nomadic_kingdom_avar;Khanat;;;;;;;;;;;;;x
nomadic_kingdom_of_avar;Khanat;;;;;;;;;;;;;x

nomadic_empire_avar;Khaganat;;;;;;;;;;;;;x
nomadic_empire_of_avar;Khaganat;;;;;;;;;;;;;x

county_alan;Graf;;;;;;;;;;;;;x
county_of_alan;Graf;;;;;;;;;;;;;x

duchy_alan;Bagt;;;;;;;;;;;;;x
duchy_of_alan;Bagt;;;;;;;;;;;;;x

kingdom_alan;Khanat;;;;;;;;;;;;;x
kingdom_of_alan;Khanat;;;;;;;;;;;;;x

empire_alan;Xanat;;;;;;;;;;;;;x
empire_of_alan;Xanat;;;;;;;;;;;;;x

nomadic_kingdom_alan;Khanat;;;;;;;;;;;;;x
nomadic_kingdom_of_alan;Khanat;;;;;;;;;;;;;x

nomadic_empire_alan;Xanat;;;;;;;;;;;;;x
nomadic_empire_of_alan;Xanat;;;;;;;;;;;;;x


county_caucasian_avar;Graffiti;;;;;;;;;;;;;x
county_of_caucasian_avar;Graffiti;;;;;;;;;;;;;x

duchy_caucasian_avar;Begati;;;;;;;;;;;;;x
duchy_of_caucasian_avar;Begati;;;;;;;;;;;;;x

kingdom_caucasian_avar;Khanati;;;;;;;;;;;;;x
kingdom_of_caucasian_avar;Khanati;;;;;;;;;;;;;x

empire_caucasian_avar;Xanati;;;;;;;;;;;;;x
empire_of_caucasian_avar;Xanati;;;;;;;;;;;;;x

nomadic_kingdom_caucasian_avar;Khanati;;;;;;;;;;;;;x
nomadic_kingdom_of_caucasian_avar;Khanati;;;;;;;;;;;;;x

nomadic_empire_caucasian_avar;Xanati;;;;;;;;;;;;;x
nomadic_empire_of_caucasian_avar;Xanati;;;;;;;;;;;;;x

county_portuguese;Condado;;;;;;;;;;;;;x
county_of_portuguese;Condado de;;;;;;;;;;;;;x

duchy_portuguese;Duque;;;;;;;;;;;;;x
duchy_of_portuguese;Duque de;;;;;;;;;;;;;x

kingdom_portuguese;Reino;;;;;;;;;;;;;x
kingdom_of_portuguese;Reino de;;;;;;;;;;;;;x

empire_portuguese;Imperio;;;;;;;;;;;;;x
empire_of_portuguese;Imperio de;;;;;;;;;;;;;x


county_pommeranian;Grafschaft;;;;;;;;;;;;;x
county_of_pommeranian;Grafschaft vun;;;;;;;;;;;;;x

duchy_pommeranian;Hertogryk;;;;;;;;;;;;;x
duchy_of_pommeranian;Hertogryk vun;;;;;;;;;;;;;x

kingdom_pommeranian;Konigryk;;;;;;;;;;;;;x
kingdom_of_pommeranian;Konigryk vun;;;;;;;;;;;;;x

empire_pommeranian;Keiserriek;;;;;;;;;;;;;x
empire_of_pommeranian;Keiserriek vun;;;;;;;;;;;;;x

county_franconian;Grafschaft;;;;;;;;;;;;;x
county_of_franconian;Grafschaft vun;;;;;;;;;;;;;x

duchy_franconian;Hertogryk;;;;;;;;;;;;;x
duchy_of_franconian;Hertogryk vun;;;;;;;;;;;;;x

kingdom_franconian;Konigryk;;;;;;;;;;;;;x
kingdom_of_franconian;Konigryk vun;;;;;;;;;;;;;x

empire_franconian;Keiserriek;;;;;;;;;;;;;x
empire_of_franconian;Keiserriek vun;;;;;;;;;;;;;x

county_low_saxon;Grafschaft;;;;;;;;;;;;;x
county_of_low_saxon;Grafschaft vun;;;;;;;;;;;;;x

duchy_low_saxon;Hertogryk;;;;;;;;;;;;;x
duchy_of_low_saxon;Hertogryk vun;;;;;;;;;;;;;x

kingdom_low_saxon;Konigryk;;;;;;;;;;;;;x
kingdom_of_low_saxon;Konigryk vun;;;;;;;;;;;;;x

empire_low_saxon;Keiserriek;;;;;;;;;;;;;x
empire_of_low_saxon;Keiserriek vun;;;;;;;;;;;;;x

county_old_saxon;Grafschaft;;;;;;;;;;;;;x
county_of_old_saxon;Grafschaft vun;;;;;;;;;;;;;x

duchy_old_saxon;Hertogryk;;;;;;;;;;;;;x
duchy_of_old_saxon;Hertogryk vun;;;;;;;;;;;;;x

kingdom_old_saxon;Konigryk;;;;;;;;;;;;;x
kingdom_of_old_saxon;Konigryk vun;;;;;;;;;;;;;x

empire_old_saxon;Keiserriek;;;;;;;;;;;;;x
empire_of_old_saxon;Keiserriek vun;;;;;;;;;;;;;x


county_old_frankish;Grafschaft;;;;;;;;;;;;;x
county_of_old_frankish;Grafschaft vun;;;;;;;;;;;;;x

duchy_old_frankish;Hertogryk;;;;;;;;;;;;;x
duchy_of_old_frankish;Hertogryk vun;;;;;;;;;;;;;x

kingdom_old_frankish;Konigryk;;;;;;;;;;;;;x
kingdom_of_old_frankish;Konigryk vun;;;;;;;;;;;;;x

empire_old_frankish;Keiserriek;;;;;;;;;;;;;x
empire_of_old_frankish;Keiserriek vun;;;;;;;;;;;;;x


county_swabian;Grafschaft;;;;;;;;;;;;;x
county_of_swabian;Grafschaft vun;;;;;;;;;;;;;x

duchy_swabian;Hertogryk;;;;;;;;;;;;;x
duchy_of_swabian;Hertogryk vun;;;;;;;;;;;;;x

kingdom_swabian;Konigryk;;;;;;;;;;;;;x
kingdom_of_swabian;Konigryk vun;;;;;;;;;;;;;x

empire_swabian;Keiserriek;;;;;;;;;;;;;x
empire_of_swabian;Keiserriek vun;;;;;;;;;;;;;x


county_bavarian;Grafschaft;;;;;;;;;;;;;x
county_of_bavarian;Grafschaft vun;;;;;;;;;;;;;x

duchy_bavarian;Hertogryk;;;;;;;;;;;;;x
duchy_of_bavarian;Hertogryk vun;;;;;;;;;;;;;x

kingdom_bavarian;Konigryk;;;;;;;;;;;;;x
kingdom_of_bavarian;Konigryk vun;;;;;;;;;;;;;x

empire_bavarian;Keiserriek;;;;;;;;;;;;;x
empire_of_bavarian;Keiserriek vun;;;;;;;;;;;;;x


county_thuringian;Grafschaft;;;;;;;;;;;;;x
county_of_thuringian;Grafschaft vun;;;;;;;;;;;;;x

duchy_thuringian;Hertogryk;;;;;;;;;;;;;x
duchy_of_thuringian;Hertogryk vun;;;;;;;;;;;;;x

kingdom_thuringian;Konigryk;;;;;;;;;;;;;x
kingdom_of_thuringian;Konigryk vun;;;;;;;;;;;;;x

empire_thuringian;Keiserriek;;;;;;;;;;;;;x
empire_of_thuringian;Keiserriek vun;;;;;;;;;;;;;x


county_burgundian;Grafschaft;;;;;;;;;;;;;x
county_of_burgundian;Grafschaft vun;;;;;;;;;;;;;x

duchy_burgundian;Hertogryk;;;;;;;;;;;;;x
duchy_of_burgundian;Hertogryk vun;;;;;;;;;;;;;x

kingdom_burgundian;Konigryk;;;;;;;;;;;;;x
kingdom_of_burgundian;Konigryk vun;;;;;;;;;;;;;x

empire_burgundian;Keiserriek;;;;;;;;;;;;;x
empire_of_burgundian;Keiserriek vun;;;;;;;;;;;;;x




county_prussian;Grafiks;;;;;;;;;;;;;x
county_of_prussian;Grafiks en;;;;;;;;;;;;;x

duchy_prussian;Hercugiks;;;;;;;;;;;;;x
duchy_of_prussian;Hercugiks en;;;;;;;;;;;;;x

kingdom_prussian;Kunnegiks;;;;;;;;;;;;;x
kingdom_of_prussian;Kunnegiks en;;;;;;;;;;;;;x

empire_prussian;Kaisariks;;;;;;;;;;;;;x
empire_of_prussian;Kaisariks en;;;;;;;;;;;;;x



county_livonian;Krahvkond;;;;;;;;;;;;;x
county_of_livonian;Krahvkond i;;;;;;;;;;;;;x

duchy_livonian;Hertsogiriik;;;;;;;;;;;;;x
duchy_of_livonian;Hertsogiriik i;;;;;;;;;;;;;x

kingdom_livonian;Kuningriik;;;;;;;;;;;;;x
kingdom_of_livonian;Kuningriik i;;;;;;;;;;;;;x

empire_livonian;Keiseririik;;;;;;;;;;;;;x
empire_of_livonian;Keiseririik i;;;;;;;;;;;;;x


county_ugricbaltic;Krahvkond;;;;;;;;;;;;;x
county_of_ugricbaltic;Krahvkond i;;;;;;;;;;;;;x

duchy_ugricbaltic;Hertsogiriik;;;;;;;;;;;;;x
duchy_of_ugricbaltic;Hertsogiriik i;;;;;;;;;;;;;x

kingdom_ugricbaltic;Kuningriik;;;;;;;;;;;;;x
kingdom_of_ugricbaltic;Kuningriik i;;;;;;;;;;;;;x

empire_ugricbaltic;Keiseririik;;;;;;;;;;;;;x
empire_of_ugricbaltic;Keiseririik i;;;;;;;;;;;;;x


county_lettigallish;Krahvkond;;;;;;;;;;;;;x
county_of_lettigallish;Krahvkond i;;;;;;;;;;;;;x

duchy_lettigallish;Hertsogiriik;;;;;;;;;;;;;x
duchy_of_lettigallish;Hertsogiriik i;;;;;;;;;;;;;x

kingdom_lettigallish;Kuningriik;;;;;;;;;;;;;x
kingdom_of_lettigallish;Kuningriik i;;;;;;;;;;;;;x

empire_lettigallish;Keiseririik;;;;;;;;;;;;;x
empire_of_lettigallish;Keiseririik i;;;;;;;;;;;;;x

county_karelian;Krahvkond;;;;;;;;;;;;;x
county_of_karelian;Krahvkond i;;;;;;;;;;;;;x

duchy_karelian;Hertsogiriik;;;;;;;;;;;;;x
duchy_of_karelian;Hertsogiriik i;;;;;;;;;;;;;x

kingdom_karelian;Kuningriik;;;;;;;;;;;;;x
kingdom_of_karelian;Kuningriik i;;;;;;;;;;;;;x

empire_karelian;Keiseririik;;;;;;;;;;;;;x
empire_of_karelian;Keiseririik i;;;;;;;;;;;;;x

county_vepsian;Krahvkond;;;;;;;;;;;;;x
county_of_vepsian;Krahvkond i;;;;;;;;;;;;;x

duchy_vepsian;Hertsogiriik;;;;;;;;;;;;;x
duchy_of_vepsian;Hertsogiriik i;;;;;;;;;;;;;x

kingdom_vepsian;Kuningriik;;;;;;;;;;;;;x
kingdom_of_vepsian;Kuningriik i;;;;;;;;;;;;;x

empire_vepsian;Keiseririik;;;;;;;;;;;;;x
empire_of_vepsian;Keiseririik i;;;;;;;;;;;;;x


county_mari;Krahvkond;;;;;;;;;;;;;x
county_of_mari;Krahvkond i;;;;;;;;;;;;;x

duchy_mari;Hertsogiriik;;;;;;;;;;;;;x
duchy_of_mari;Hertsogiriik i;;;;;;;;;;;;;x

kingdom_mari;Kuningriik;;;;;;;;;;;;;x
kingdom_of_mari;Kuningriik i;;;;;;;;;;;;;x

empire_mari;Keiseririik;;;;;;;;;;;;;x
empire_of_mari;Keiseririik i;;;;;;;;;;;;;x


county_komi;Krahvkond;;;;;;;;;;;;;x
county_of_komi;Krahvkond i;;;;;;;;;;;;;x

duchy_komi;Hertsogiriik;;;;;;;;;;;;;x
duchy_of_komi;Hertsogiriik i;;;;;;;;;;;;;x

kingdom_komi;Kuningriik;;;;;;;;;;;;;x
kingdom_of_komi;Kuningriik i;;;;;;;;;;;;;x

empire_komi;Keiseririik;;;;;;;;;;;;;x
empire_of_komi;Keiseririik i;;;;;;;;;;;;;x


county_mordvin;Krahvkond;;;;;;;;;;;;;x
county_of_mordvin;Krahvkond i;;;;;;;;;;;;;x

duchy_mordvin;Hertsogiriik;;;;;;;;;;;;;x
duchy_of_mordvin;Hertsogiriik i;;;;;;;;;;;;;x

kingdom_mordvin;Kuningriik;;;;;;;;;;;;;x
kingdom_of_mordvin;Kuningriik i;;;;;;;;;;;;;x

empire_mordvin;Keiseririik;;;;;;;;;;;;;x
empire_of_mordvin;Keiseririik i;;;;;;;;;;;;;x


county_khanty;Krahvkond;;;;;;;;;;;;;x
county_of_khanty;Krahvkond i;;;;;;;;;;;;;x

duchy_khanty;Hertsogiriik;;;;;;;;;;;;;x
duchy_of_khanty;Hertsogiriik i;;;;;;;;;;;;;x

kingdom_khanty;Kuningriik;;;;;;;;;;;;;x
kingdom_of_khanty;Kuningriik i;;;;;;;;;;;;;x

empire_khanty;Keiseririik;;;;;;;;;;;;;x
empire_of_khanty;Keiseririik i;;;;;;;;;;;;;x

county_samoyed;Krahvkond;;;;;;;;;;;;;x
county_of_samoyed;Krahvkond i;;;;;;;;;;;;;x

duchy_samoyed;Hertsogiriik;;;;;;;;;;;;;x
duchy_of_samoyed;Hertsogiriik i;;;;;;;;;;;;;x

kingdom_samoyed;Kuningriik;;;;;;;;;;;;;x
